train_loss,Time,valid_loss,valid_grapheme_recall,valid_vowel_recall,valid_conso_recall,valid_recall
3.510977925935242,2670.0,1.6259606904578323,0.4401918216123367,0.7075068292673339,0.4283729010737063,0.5040658433914285
2.5819516933947053,2707.0,0.8726129495942678,0.6964918498970615,0.8955713691630084,0.5922941515700361,0.7202123051317918
2.2421981330734,2962.0,0.619869055580281,0.8234688413406427,0.9475956569197203,0.6226540853262882,0.8042968562318235
2.0447450502371702,2961.0,0.5639966989743881,0.8658400094099299,0.9647867925258086,0.6990391905001162,0.8488765004614461
1.9465415302036484,2881.0,0.5184093264566919,0.8965511812842044,0.9570414055104262,0.8078284017229832,0.8894930424504545
1.9070757611909506,2880.0,0.42080804241182485,0.9192835468856532,0.9721149006552549,0.8044221739372296,0.9037760420909478
1.8308939387044885,2871.0,0.45369579258910075,0.9346250006296195,0.9740357906992543,0.9410189893415145,0.946076195325002
1.7889761367685906,2881.0,0.3990944005135033,0.9357377634252307,0.9745734674517531,0.9187501697743498,0.9411997910191411
1.7469625681318262,2873.0,0.39130008110293635,0.9435894175467799,0.9764128019332188,0.9627586840056886,0.9565875802581167
1.7049064067956794,2873.0,0.3705414892012963,0.9386678772936957,0.979646560102736,0.9568649180399588,0.9534618081825216
1.6739170919645359,2886.0,0.471331049217492,0.9425136634769935,0.9762867562898763,0.9627553396371348,0.9560173557202496
1.6514967106585363,2885.0,0.32615566914600713,0.9424070664484187,0.9798678379711806,0.9653532627957981,0.957508808415954
1.6158297233141095,2874.0,0.3132481494408853,0.9450558646760177,0.9796235643049633,0.9696452831262558,0.9598451441958136
1.644163519468964,2877.0,0.3346409698505413,0.9498129088322549,0.976101550659014,0.9751062393750015,0.9627084019246314
1.6258264081452483,2867.0,0.339747095560675,0.9466301201955803,0.9780873133589215,0.9733455954845184,0.9611732873086501
1.5953184590544751,2894.0,0.2841096309613405,0.9412059623536767,0.9760778439791569,0.9796945048314611,0.959546068379493
1.5774442145518577,2910.0,0.29502837721752434,0.9488057207744129,0.9821806092441016,0.9760760093775585,0.9639670150426214
1.52965983160935,2882.0,0.36025413505848736,0.9498924464361925,0.980843842988683,0.9722837548358427,0.9632281226742276
1.5375227123908386,2879.0,0.30721643051241604,0.948317810004676,0.9819547341070475,0.9808277940585585,0.9648545370437395
1.5179031203582154,2879.0,0.27233175081484634,0.9546215673074863,0.9809931459104636,0.9746722650591302,0.9662271363961416
1.508878220994306,2866.0,0.2426815570032796,0.951381630860576,0.9791955135998189,0.9763147668727844,0.9645683855484388
1.4933271860100747,2876.0,0.2740419243374481,0.9505732418314762,0.9813480690627171,0.9629358913835261,0.9613576110272989
1.4894350649012318,2869.0,0.2524351270373114,0.9535593335305618,0.9810283152637482,0.9742297773476237,0.965594189918124
1.4609012396621164,2871.0,0.2598699707172927,0.9562200964353138,0.9830216991107065,0.9798341913255371,0.9688240208267178
1.495764169209996,2880.0,0.24835010378297726,0.9567327704090787,0.9825012148639264,0.9700121721442725,0.9664947319565891
1.4384353309157645,2914.0,0.2423975066935005,0.9546723213340872,0.9839916357689209,0.977250414999757,0.9676466733592131
1.4274539439009866,2959.0,0.23963234140209436,0.9550603844175617,0.9831359879875979,0.9668771568916391,0.9650334784285901
1.4210541439837951,2958.0,0.2488190079866736,0.9550382000989058,0.9814685906618691,0.9694294395006767,0.9652436075900893
1.4201147995862482,2938.0,0.2468044596213487,0.9544084912676719,0.9833233700212897,0.9786555916575452,0.9676989860535448
1.4356052884398074,2949.0,0.25904422515075265,0.9547955186658887,0.9822375412410586,0.972169676304526,0.9659995637193406
1.4298869805808847,2952.0,0.25640564303502456,0.9583391060216041,0.9789972533605728,0.9689647890289174,0.9661600636081746
1.4423607216709546,2940.0,0.2509428698039895,0.9555252623845244,0.9834549918967374,0.9779297294236989,0.9681088115223713
1.491870833890181,2931.0,0.238189000990175,0.955795779213854,0.9839678268582095,0.9810476223354179,0.9691517519053339
1.499951589018053,2969.0,0.23536701250505349,0.957725414872633,0.9829659901206228,0.9772342378459017,0.9689127644279476
1.4938089879854997,2966.0,0.28945261980612785,0.9593951325003064,0.9833690109459611,0.9742151256515815,0.9690936003995388
1.4930965328853902,2987.0,0.26014121878433755,0.9576801926597956,0.9849615777531426,0.9805551952439344,0.970219289579167
1.469102918943713,2968.0,0.2461687084309659,0.9548140815575612,0.982830627800018,0.9828901937597987,0.9688372461687348
1.5553738111618955,2941.0,0.315570429968898,0.9603837539369909,0.9833347343278,0.9758731732067653,0.9699938538521369
1.5198463803221747,2962.0,0.249038506105649,0.9562763612230195,0.9833010770727966,0.9675111602617654,0.9658412399451504
1.5500205151131432,2963.0,0.27120328698587676,0.9578447459737498,0.9844824911135039,0.9781339667502487,0.969576487452813
1.4991574908274012,2952.0,0.2402005531872971,0.9631803077667817,0.9852268895876559,0.9810684823351515,0.9731639968640927
1.5277957628606824,2956.0,0.23593957043890457,0.9630017990006582,0.9852007631625231,0.9756036018647852,0.9717019907571561
1.5329513835209994,2952.0,0.2726440917268805,0.9609922736305326,0.9850857623330005,0.9757191005520666,0.9706973525365331
1.5375322058903702,2954.0,0.22441049197659768,0.9613170889395852,0.9865796552953795,0.9857089803255757,0.9737307033750314
1.5202906256877642,2957.0,0.2172447748753724,0.9607283605499791,0.9861540518582558,0.9797657326117255,0.9718441263924849
1.5678969411804755,2958.0,0.2552388219147244,0.9639903852814486,0.986216267557282,0.9770954962881441,0.9728231336020808
1.5145653592869905,2955.0,0.23824936312177133,0.9622342832304838,0.985632735452997,0.9803206427619233,0.9726054861689719
